"","mfl_id","name","team","draft_year","stats_global_id","fleaflicker_id","rotoworld_id","nfl_id","espn_id","sportsdata_id","draft_round","draft_pick","height","weight","college","birthdate","age","sleeper_id","first_name","last_name","fantasy_data_id","rotowire_id","gsis_id","stats_id","yahoo_id","displayname","mergename","pos","avg_salary","fa_yr","doECR","dpECR","rpECR"
"84","10289","Smith, Torrey","FA","2011","399548",NA,"6442","torreysmith/2495459","14032","a735765c-3ca8-4557-b06e-a30fd415982c","2","26","72","205","Maryland",1989-01-26,30.7,"826","Torrey","Smith",12830,7251,"00-0027996",399548,24845,"Torrey Smith","torrey smith","WR",NA,NA,NA,NA,NA
"85","10297","Kaepernick, Colin","FA","2011","323273",NA,"6530","colinkaepernick/2495186","14001","068b70bc-9558-4e99-b729-754fd28937ed","2","4","76","230","Nevada",1987-11-03,31.9,"980","Colin","Kaepernick",13443,7353,NA,323273,24823,"Colin Kaepernick","colin kaepernick","QB",NA,NA,NA,NA,NA
"86","10300","Rodgers, Jacquizz","FA","2011","458097","7566","6482","jacquizzrodgers/2495471","14193","91a95850-9514-49d5-b2b0-f8e21156daa0","5","14","67","195","Oregon St.",1990-02-06,29.7,"949","Jacquizz","Rodgers",13299,7253,"00-0028083",458097,24932,"Jacquizz Rodgers","jacquizz rodgers","RB",NA,NA,NA,NA,NA
"87","10302","Murray, DeMarco","FA","2011","333272",NA,"6585","demarcomurray/2495207","14005","478ae115-d220-424e-af45-56137f163d3a","3","7","73","220","Oklahoma",1988-02-12,31.7,"904","DeMarco","Murray",13124,7359,"00-0028009",333272,24858,"DeMarco Murray","demarco murray","RB",NA,NA,NA,NA,NA
"88","10303","Vereen, Shane","FA","2011","401726","7450","6445","shanevereen/2495473","14017","600ae879-d95a-4ac4-ae4e-72c05a05f1ad","2","24","70","205","California",1989-03-02,30.6,"814","Shane","Vereen",12780,7250,"00-0027994",401726,24843,"Shane Vereen","shane vereen","RB",NA,NA,NA,NA,NA
"89","10308","Cobb, Randall","DAL","2011","465949","7401","6497","randallcobb/2495448","14053","3283f152-d373-43b3-b88f-f6f261c48e81","2","32","70","195","Kentucky",1990-08-22,29.1,"928","Randall","Cobb",13227,7256,"00-0028002",465949,24851,"Randall Cobb","randall cobb","WR",5,2020,196.4,83.9,69.2
"90","10312","Rudolph, Kyle","MIN","2011","469472","7444","6459","kylerudolph/2495438","14054","1059e9dc-97df-4643-9116-883a0573d8b1","2","11","78","265","Notre Dame",1989-11-09,29.9,"943","Kyle","Rudolph",13275,7246,"00-0027981",469472,24830,"Kyle Rudolph","kyle rudolph","TE",9,2024,187,25.4,26.4
"91","10313","Dalton, Andy","CIN","2011","322858","7404","6493","andydalton/2495143","14012","d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1","2","3","74","220","TCU",1987-10-29,32,"829","Andy","Dalton",12841,7355,"00-0027973",322858,24822,"Andy Dalton","andy dalton","QB",16,2021,188.2,26.7,18
"92","10318","Kendricks, Lance","LAC","2011","332066","7425","6614","lancekendricks/2495187","14007","27921351-a775-4649-bd49-7b4c486d1ba2","2","15","75","250","Wisconsin",1988-01-30,31.7,"964","Lance","Kendricks",13386,7412,"00-0027985",332066,24834,"Lance Kendricks","lance kendricks","TE",0.9,2020,NA,NA,NA
"93","10334","Ridley, Stevan","FA","2011","381639","7443","6487","stevanridley/2495470","14028","170b4c5f-a345-4899-8d81-e8982b0f3d65","3","9","71","220","LSU",1989-01-27,30.7,"811","Stevan","Ridley",12774,7361,"00-0028011",381639,24860,"Stevan Ridley","stevan ridley","RB",NA,NA,NA,NA,NA
"94","10354","Stocker, Luke","ATL","2011","334186","7589","6552","lukestocker/2495234","14099","5b712aed-201c-43dd-b978-b7b6ef91178e","4","7","77","253","Tennessee",1988-07-17,31.2,"963","Luke","Stocker",13370,7413,"00-0028042",334186,24891,"Luke Stocker","luke stocker","TE",2.8,2021,NA,NA,NA
"95","10368","Jones, Taiwan","HOU","2011","386116",NA,"6499","taiwanjones/2495467","14167","adadafa1-dc37-486d-8538-7db1e1b5f71e","4","28","72","195","Eastern Washington",1988-07-26,31.2,"886","Taiwan","Jones",13063,7324,"00-0028063",386116,24912,"Taiwan Jones","taiwan jones","RB",1,2020,NA,NA,NA
"96","10369","Powell, Bilal","NYJ","2011","403060","7561","6594","bilalpowell/2495328","14129","4a38cda2-e92f-47f8-b324-0c34e09d83f2","4","29","70","204","Louisville",1988-10-27,31,"818","Bilal","Powell",12800,7367,"00-0028064",403060,24913,"Bilal Powell","bilal powell","RB",1,2020,NA,109.5,90
"97","10378","Sherman, Anthony","KCC","2011","400947","7580","6650","anthonysherman/2495340","14135","e033ce15-9fc5-430b-90e2-90dfe52b21c1","5","5","70","242","Connecticut",1988-12-11,30.8,NA,"Anthony","Sherman",NA,NA,NA,NA,NA,"Anthony Sherman","anthony sherman","RB",NA,NA,NA,NA,NA
"98","10389","Lewis, Dion","TEN","2011","494724",NA,"6483","dionlewis/2495469","14198","b25ba2bd-80bd-4295-9034-cf9242fb207b","5","18","68","195","Pittsburgh",1990-09-27,29,"788","Dion","Lewis",12708,7364,"00-0028087",494724,24936,"Dion Lewis","dion lewis","RB",5,2022,172.1,59.4,54.8
"99","10392","Kerley, Jeremy","FA","2011","400313","7530","6551","jeremykerley/2495189","14151","769d7178-df4e-4127-8166-8116165921e8","5","22","69","188","TCU",1988-11-30,30.9,"817","Jeremy","Kerley",12794,7392,"00-0028091",400313,24940,"Jeremy Kerley","jeremy kerley","WR",NA,NA,NA,NA,NA
"100","10394","Paul, Niles","FA","2011","406159","7556","6661","nilespaul/2495211","14156","38f5843a-8318-4eb7-b517-c83d415e77a4","5","24","73","242","Nebraska",1989-08-09,30.2,"918","Niles","Paul",13170,7384,"00-0028093",406159,24942,"Niles Paul","niles paul","TE",NA,NA,NA,NA,NA
"101","10398","Smith, Lee","BUF","2011","334184","7585","6665","leesmith/2495347","14215","cf23126f-055b-4617-819b-bb4bcb84541a","5","28","78","265","Marshall",1987-11-21,31.9,"812","Lee","Smith",12777,7425,"00-0028097",334184,24946,"Lee Smith","lee smith","TE",3,2022,NA,NA,NA
"102","10409","Clay, Charles","ARI","2011","400516",NA,"6681","charlesclay/2495139","14145","04ca4fb9-194e-47fe-8fc8-adb5790a8e78","6","9","75","246","Tulsa",1989-02-13,30.7,"801","Charles","Clay",12751,7424,"00-0028112",400516,24961,"Charles Clay","charles clay","TE",2,2020,NA,53,47.5
"103","10410","Harris, Dwayne","OAK","2011","324534","7508","6683","dwayneharris/2495159","14100","5ed2cea8-e0c6-482c-9ee1-548c06612226","6","11","70","215","East Carolina",1987-09-16,32.1,"902","Dwayne","Harris",13117,7385,"00-0028114",324534,24963,"Dwayne Harris","dwayne harris","WR",1.6,2020,NA,NA,NA
"104","10412","Robinson, Aldrick","FA","2011","401659",NA,"6685","aldrickrobinson/2495331","14164","b030b668-0f41-484f-8e94-9fc576b8af63","6","13","70","185","SMU",1988-09-24,31,"919","Aldrick","Robinson",13171,7399,"00-0028116",401659,24965,"Aldrick Robinson","aldrick robinson","WR",NA,NA,NA,NA,NA
"105","10413","Taylor, Tyrod","LAC","2011","399579","7592","6509","tyrodtaylor/2495240","14163","7f3ef024-eb34-46af-8b9e-544cdf09378f","6","15","73","217","Virginia Tech",1989-08-03,30.2,"827","Tyrod","Taylor",12831,7357,"00-0028118",399579,24967,"Tyrod Taylor","tyrod taylor","QB",5.5,2021,NA,48.7,47
"106","10432","Green, Virgil","LAC","2011","323254","7502","6570","virgilgreen/2495288","14085","6ef43c53-53d7-4b0f-ad99-17664d663ae8","7","1","77","255","Nevada",1988-08-03,31.2,"868","Virgil","Green",13016,7416,"00-0028142",323254,24991,"Virgil Green","virgil green","TE",2.9,2021,NA,49.5,NA
"107","10500","Pryor, Terrelle","FA","2011","457289",NA,"6757","terrellepryor/2531332","14851","af48c3f0-040b-40f9-95ab-6ebcb4c16cf8",NA,NA,"76","228","Ohio State",1989-06-20,30.3,"1020","Terrelle","Pryor",13693,7640,"00-0028825",457289,25681,"Terrelle Pryor","terrelle pryor","WR",NA,NA,NA,NA,NA
"108","10514","Bellore, Nick","SEA","2011","382555",NA,"7015","nickbellore/2495262","14471","eeb9e3f4-e378-44ca-94b6-a724011ad710",NA,NA,"73","250","Central Michigan",1989-05-12,30.4,"815","Nick","Bellore",12787,7504,"00-0028292",382555,25295,"Nick Bellore","nick bellore","RB",NA,NA,NA,NA,NA
"109","10527","Baldwin, Doug","FA","2011","399777",NA,"6825","dougbaldwin/2530747","14221","e1b29179-074b-4c91-8797-763b76ac618a",NA,NA,"70","192","Stanford",1988-09-21,31.1,"988","Doug","Baldwin",13460,7963,"00-0028434",399777,25105,"Doug Baldwin","doug baldwin","WR",NA,NA,NA,NA,NA
"110","10651","Aiken, Kamar","FA","2011","400317",NA,"7097",NA,"14583","3058b3c8-0fa3-4bd4-9df9-6a56a7b4af88",NA,NA,"74","216","Central Florida",1989-05-30,30.4,"794","Kamar","Aiken",12722,8000,"00-0028497",400317,25379,"Kamar Aiken","kamar aiken","WR",NA,NA,NA,NA,NA
"111","10674","Holmes, Andre","FA","2011","557954","8219","6954","andreholmes/2495453","14403","996974b8-2e0a-47d9-90a7-c3455192d06b",NA,NA,"76","210","Hillsdale",1988-06-16,31.3,"940","Andre","Holmes",13264,7405,"00-0028263",557954,25234,"Andre Holmes","andre holmes","WR",NA,NA,NA,NA,NA
"112","10695","Luck, Andrew","FA*","2012","461175",NA,"6439","andrewluck/2533031","14874","e3181493-6a2a-4e95-aa6f-3fc1ddeb7512","1","1","76","240","Stanford",1989-09-12,30.1,"1111","Andrew","Luck",14008,7237,"00-0029668",461175,25711,"Andrew Luck","andrew luck","QB",NA,NA,NA,NA,NA
"113","10696","Griffin III, Robert","BAL","2012","450794",NA,"7406","robertgriffiniii/2533033","14875","8dfb370d-460c-4bfc-9d62-888687248783","1","2","74","213","Baylor",1990-02-12,29.7,"1169","Robert","Griffin III",14257,8023," 00-0029665",450794,25712,"Robert Griffin","robert griffin","QB",NA,NA,NA,49.2,44
"114","10697","Tannehill, Ryan","TEN","2012","380960","8514","7417","ryantannehill/2532956","14876","5812204c-6dae-4450-8011-99e0f72864ac","1","8","76","217","Texas A&M",1988-07-27,31.2,"1049","Ryan","Tannehill",13799,8040,"00-0029701",380960,25718,"Ryan Tannehill","ryan tannehill","QB",2,2020,NA,41.4,41
"115","10698","Weeden, Brandon","HOU","2012","397523","8445","7480","brandonweeden/2532970","14878","01291a8d-d97c-4d88-b497-b5ad4b72f626","1","22","75","227","Oklahoma State",1983-10-14,36,"1085","Brandon","Weeden",13910,8056,"00-0029677",397523,25732,"Brandon Weeden","brandon weeden","QB",NA,NA,NA,NA,NA
"116","10699","Foles, Nick","JAC","2012","403189","8562","7475","nickfoles/2532842","14877","c8232b55-6617-4dd9-a7cf-cf14cd9a29ab","3","25","78","243","Arizona",1989-01-20,30.7,"1029","Nick","Foles",13723,8066,"00-0029567",403189,25798,"Nick Foles","nick foles","QB",22,2023,251,33.1,38
"117","10700","Cousins, Kirk","MIN","2012","403308","8625","7486","kirkcousins/2532820","14880","bbd0942c-6f77-4f83-a6d0-66ec6548019e","4","7","75","202","Michigan State",1988-08-19,31.1,"1166","Kirk","Cousins",14252,8057,"00-0029604",403308,25812,"Kirk Cousins","kirk cousins","QB",28,2021,133.3,19.7,21
"118","10702","Osweiler, Brock","FA","2012","496553","8458","7450","brockosweiler/2533436","14879","0847010c-9a77-4f0b-9d63-c8b4b224d263","2","25","79","240","Arizona State",1990-11-22,28.9,"1126","Brock","Osweiler",14053,8033,"00-0029682",496553,25767,"Brock Osweiler","brock osweiler","QB",NA,NA,NA,NA,NA
"119","10703","Wilson, Russell","SEA","2012","401534","8598","7460","russellwilson/2532975","14881","409d4cac-ee90-4470-9710-ebe671678339","3","12","71","215","Wisconsin",1988-11-29,30.9,"1234","Russell","Wilson",14536,8043,"00-0029263",401534,25785,"Russell Wilson","russell wilson","QB",35,2024,65.4,5.3,5.8
"120","10708","Miller, Lamar","HOU","2012","508924","8512","7408","lamarmiller/2533034","14886","a212c5d8-67f8-48b9-99be-2c121ee56366","4","2","70","221","Miami",1991-04-25,28.5,"1048","Lamar","Miller",13791,8008,"00-0029615",508924,25807,"Lamar Miller","lamar miller","RB",6.5,2020,158.9,57.8,NA
"121","10709","Martin, Doug","FA","2012","381806",NA,"7426","dougmartin/2532899","14885","5c2a0c83-e18a-43dd-bd65-704771157e42","1","31","69","210","Boise State",1989-01-13,30.7,"1195","Doug","Martin",14385,8058,"00-0029613",381806,25741,"Doug Martin","doug martin","RB",NA,NA,NA,NA,NA
"122","10714","Turbin, Robert","FA","2012","402163","8596","7423","robertturbin/2533460","14894","63fd9abe-4bdf-4611-9497-0c67e030ce01","4","11","70","225","Utah State",1989-12-02,29.9,"1232","Robert","Turbin",14533,8028,"00-0029273",402163,25816,"Robert Turbin","robert turbin","RB",NA,NA,NA,NA,NA
"123","10720","Wright, Kendall","FA","2012","459364","8622","7425","kendallwright/2532977","14909","441e8866-33f1-4820-9fa3-3aa2c7535975","1","20","70","185","Baylor",1989-11-12,29.9,"1097","Kendall","Wright",13957,8091,"00-0029708",459364,25730,"Kendall Wright","kendall wright","WR",NA,NA,NA,NA,NA
"124","10721","Floyd, Michael","FA","2012","456619",NA,"6759","michaelfloyd/2532841","14908","471dbe81-54c4-4b52-8bd1-4933c9800e1f","1","13","74","220","Notre Dame",1989-11-27,29.9,"1219","Michael","Floyd",14478,8054,"00-0029638",456619,25723,"Michael Floyd","michael floyd","WR",NA,NA,NA,NA,NA
"125","10722","Jeffery, Alshon","PHI","2012","504323","8422","7441","alshonjeffery/2533039","14912","5c529c33-8a1d-413a-b635-880ac86f30c1","2","13","75","218","South Carolina",1990-02-14,29.7,"1149","Alshon","Jeffery",14187,8029,"00-0029137",504323,25755,"Alshon Jeffery","alshon jeffery","WR",13,2022,76.1,42.6,31.6
"126","10723","Sanu, Mohamed","ATL","2012","494313","8432","7433","mohamedsanu/2533040","14922","1726a359-9444-4761-a1f2-cb35ee6fa60e","3","20","74","210","Rutgers",1989-08-22,30.1,"1071","Mohamed","Sanu",13878,8026,"00-0029632",494313,25793,"Mohamed Sanu","mohamed sanu","WR",6.5,2021,209.2,93.9,50.4
"127","10729","Hilton, T.Y.","IND","2012","468655",NA,"7558","t.y.hilton/2532865","14924","b8426cea-f8b9-4061-8d56-e70d1230103e","3","29","70","183","Florida International",1989-11-14,29.9,"1110","T.Y.","Hilton",14005,8098,"00-0029608",468655,25802,"TY Hilton","ty hilton","WR",13,2021,45.4,23,16
"128","10734","Wright, Jarius","CAR","2012","465652","8525","7574","jariuswright/2532978","14918","6a11f09e-268c-4e5a-9b0f-cc0f4bc353c3","4","23","70","191","Arkansas",1989-11-25,29.9,"1215","Jarius","Wright",14465,8105,"00-0029572",465652,25828,"Jarius Wright","jarius wright","WR",2.5,2021,NA,NA,102.5
"129","10735","Quick, Brian","FA","2012","390159","8605","7477","brianquick/2532933","14914","f8ca735c-2779-4d0c-914e-e58e11c2356d","2","1","75","215","Appalachian State",1989-06-05,30.4,"1208","Brian","Quick",14424,8095,"00-0029640",390159,25743,"Brian Quick","brian quick","WR",NA,NA,NA,NA,NA
"130","10737","Benjamin, Travis","LAC","2012","464646","8437","7562","travisbenjamin/2532790","15062","4f0053fc-5559-4551-bd81-dcd1cdf3a9ec","4","5","70","175","Miami",1989-12-29,29.8,"1077","Travis","Benjamin",13887,8111,"00-0029269",464646,25810,"Travis Benjamin","travis benjamin","WR",4.2,2021,293.5,122.8,109.3
"131","10738","Jones, Marvin","DET","2012","461620",NA,"7503","marvinjones/2532884","15072","1a2fbc23-e6db-4d2f-a152-2c774341b7c4","5","31","74","199","California",1990-03-12,29.6,"1067","Marvin","Jones",13870,8223,"00-0029293",461620,25876,"Marvin Jones","marvin jones","WR",8,2021,105.9,51.8,47.2
"132","10742","Allen, Dwayne","FA","2012","463515","8485","7452","dwayneallen/2533046","14901","cc745cc3-d52a-454b-98c8-ac9155a9405c","3","1","76","260","Clemson",1990-02-24,29.6,"1105","Dwayne","Allen",13987,8041,"00-0029689",463515,25774,"Dwayne Allen","dwayne allen","TE",NA,NA,NA,NA,NA
"133","10743","Fleener, Coby","FA","2012","399848",NA,"7418","cobyfleener/2532838","14900","9102665d-a658-4264-81c3-b9810776ddf0","2","2","78","251","Stanford",1988-09-20,31.1,"1107","Coby","Fleener",13997,8064,"00-0029697",399848,25744,"Coby Fleener","coby fleener","TE",NA,NA,NA,NA,NA
"134","10747","Charles, Orson","FA","2012","512099",NA,"7457","orsoncharles/2533047","14902","b6325c85-c313-4cfb-a299-9884d5e9e389","4","21","75","257","Georgia",1991-01-27,28.7,"1065","Orson","Charles",13861,8042,"00-0029414",512099,25826,"Orson Charles","orson charles","TE",NA,NA,NA,NA,NA
"135","10838","Ellison, Rhett","NYG","2012","399295","8519","7580","rhettellison/2532835","15003","cccc9f16-9508-434f-b7a4-9a29cb0cacf9","4","33","77","255","USC",1988-10-03,31,"1211","Rhett","Ellison",14445,8114,"00-0029587",399295,25838,"Rhett Ellison","rhett ellison","TE",4.5,2021,NA,NA,NA
"136","10870","Morris, Alfred","FA","2012","382365",NA,"7618","alfredmorris/2533457","15009","bd10efdf-d8e7-4e23-ab1a-1e42fb65131b","6","3","70","222","Florida Atlantic",1988-12-12,30.8,"1170","Alfred","Morris",14269,8089,"00-0029141",382365,25883,"Alfred Morris","alfred morris","RB",NA,NA,NA,NA,NA
"137","10903","Matthews, Rishard","FA","2012","557389",NA,"7667","rishardmatthews/2532903","15102","969a4d68-1d76-4e64-bfff-e898a9ac6bd4","7","20","72","217","Nevada",1989-10-12,30,"1046","Rishard","Matthews",13788,8232,"00-0029580",557389,25937,"Rishard Matthews","rishard matthews","WR",NA,NA,NA,NA,NA
"138","10932","Bolden, Brandon","NEP","2012","465752","9114","8119","brandonbolden/2532797","15478","dba5e3ec-2c77-4f65-ad6e-cee246f816ef",NA,NA,"71","220","Mississippi",1990-01-26,29.7,"1034","Brandon","Bolden",13741,8077,"00-0029239",465752,26389,"Brandon Bolden","brandon bolden","RB",1.8,2021,NA,NA,78
"139","10935","Tanney, Alex","FA","2012","616337",NA,"8040","alextanney/2534870","15693","1c6daf8e-d6dc-4d88-a5fa-c3ebcd93a6e5",NA,NA,"75","208","Monmouth",1987-11-11,31.9,"1262","Alex","Tanney",14657,8402,"00-0029623",616337,26547,"Alex Tanney","alex tanney","QB",NA,NA,NA,NA,NA
"140","10940","Carrier, Derek","OAK","2012","654887",NA,"7527","derekcarrier/2534241","15403","d3fab07b-f02a-433d-9612-cb0a751f324d",NA,NA,"75","240","Beloit",1990-07-25,29.2,"1718","Derek","Carrier",15640,9203,"00-0029119",654887,26416,"Derek Carrier","derek carrier","TE",1.8,2021,NA,NA,NA
"141","10948","Keenum, Case","WAS","2012","338280",NA,"7696","casekeenum/2532888","15168","1b3d350a-478b-4542-a430-d12cc96adc22",NA,NA,"73","215","Houston",1988-02-12,31.7,"1737","Case","Keenum",15694,8065,"00-0028986",338280,26483,"Case Keenum","case keenum","QB",3.5,2020,302,39.4,35.3
"142","10955","Streater, Rod","FA","2012","546942",NA,"8148","rodstreater/2535869","15391","d2cad5f8-b35f-4cf4-9567-57c387ba6225",NA,NA,"74","195","Temple",1988-02-09,31.7,"1138","Rod","Streater",14111,8406,"00-0029129",546942,26428,"Rod Streater","rod streater","WR",NA,NA,NA,NA,NA
"143","10956","Thompson, Deonte","FA","2012","396571","8662","8175","deontethompson/2534436","15503","c323cdb9-74bc-4d68-9358-609f80eedbb7",NA,NA,"72","204","Florida",1989-02-14,30.7,"1061","Deonte","Thompson",13856,8492,"00-0029388",396571,26456,"Deonte Thompson","deonte thompson","WR",NA,NA,NA,NA,NA
"144","10960","Gordon, Josh","NEP","2012","503496","9235","8282","joshgordon/2537931","15705","b228c353-bb1f-4ba8-aa6d-d18ecf297259",NA,NA,"75","225","Baylor",1991-04-13,28.5,"1244","Josh","Gordon",14587,8415,"00-0029664",503496,26561,"Josh Gordon","josh gordon","WR",2,2020,120.4,41.9,28.6
"145","10973","Beasley, Cole","BUF","2012","460830","8735","7794","colebeasley/2535698","15349","7092bb09-a161-4ab9-8d19-fdcf1a91bb3d",NA,NA,"68","174","Southern Methodist",1989-04-26,30.5,"1144","Cole","Beasley",14141,8249,"00-0029000",460830,26060,"Cole Beasley","cole beasley","WR",7.2,2023,252.5,93.5,64.4
"146","10978","Cadet, Travaris","FA","2012","400644","8904","7758","travariscadet/2535890","15457","b4ce3e07-7848-4da2-a33e-4f04ce540ba5",NA,NA,"73","210","Appalachian State",1989-02-01,30.7,"1185","Travaris","Cadet",14352,8454,"00-0029205",400644,26024,"Travaris Cadet","travaris cadet","RB",NA,NA,NA,NA,NA
"147","10983","Hogan, Chris","CAR","2011","564913",NA,"6902","chrishogan/2530515","14402","8fc65820-f565-44e2-8635-3e1cdf165bf6",NA,NA,"73","210","Monmouth",1988-10-24,31,"1329","Chris","Hogan",14828,8469,"00-0028237",564913,25178,"Chris Hogan","chris hogan","WR",1.4,2020,NA,121,113
"148","10985","Olawale, Jamize","DAL","2012","559334",NA,"8256","jamizeolawale/2536044","15653","5a20a439-bebc-4ef7-8b9f-30e1d677a26b",NA,NA,"73","242","North Texas",1989-04-17,30.5,NA,"Jamize","Olawale",NA,NA,NA,NA,NA,"Jamize Olawale","jamize olawale","RB",NA,NA,NA,NA,NA
"149","11001","Davis, Austin","FA","2012","400943",NA,"8069","austindavis/2533349","15187","fa8cfe11-018a-4d4c-9588-c86cab0415c0",NA,NA,"74","221","Southern Miss",1989-06-02,30.4,"1200","Austin","Davis",14404,8499,"00-0028957",400943,26346,"Austin Davis","austin davis","QB",NA,NA,NA,NA,NA
"150","11007","Celek, Garrett","SFO","2012","403184","8992","7982","garrettcelek/2534820","15204","16cc9ade-f9ad-4d32-b5b9-d7568ee80f58",NA,NA,"77","252","Michigan State",1988-05-29,31.4,"1223","Garrett","Celek",14496,8516,"00-0028903",403184,26253,"Garrett Celek","garrett celek","TE",2.5,2020,NA,65,NA
"151","11065","Brinkley, Beau","TEN","2012","463435",NA,"7750","beaubrinkley/2535701","15355","f5fe1cf6-ce57-4d6f-b2d4-6ebc3a18e336",NA,NA,"76","260","Missouri",1990-01-25,29.7,NA,"Beau","Brinkley",NA,NA,NA,NA,NA,"Beau Brinkley","beau brinkley","TE",NA,NA,NA,NA,NA
"152","11076","Kearse, Jermaine","DET","2012","459347","9009","7727","jermainekearse/2532887","15428","7e5b8212-df93-4069-b3f0-be4b5cb47389",NA,NA,"73","210","Washington",1990-02-06,29.7,"1290","Jermaine","Kearse",14749,8100,"00-0029159",459347,25991,"Jermaine Kearse","jermaine kearse","WR",1.4,2020,NA,157.5,NA
"153","11100","DiMarco, Patrick","BUF","2011","406457",NA,"6880","patrickdimarco/2530763","14332","349f647e-bfc3-4d84-af89-b33f8a08e26e",NA,NA,"73","234","South Carolina",1989-04-30,30.5,NA,"Patrick","DiMarco",NA,NA,NA,NA,NA,"Patrick DiMarco","patrick dimarco","RB",NA,NA,NA,NA,NA
